DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz)
Mon.May.02.2022 13:10:55.547,13,-3.31219,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,207
Mon.May.02.2022 13:10:55.550,13,-3.34411,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,207
Mon.May.02.2022 13:10:55.553,13,-3.37557,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,207
Mon.May.02.2022 13:10:55.559,13,-3.40642,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,208
Mon.May.02.2022 13:10:55.563,13,-3.43652,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,208
Mon.May.02.2022 13:10:55.568,13,-3.46592,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,209
Mon.May.02.2022 13:10:55.571,13,-3.49457,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,209
Mon.May.02.2022 13:10:55.575,13,-3.52258,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,209
Mon.May.02.2022 13:10:55.580,13,-3.52258,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,210
Mon.May.02.2022 13:10:55.694,13,-3.55142,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,211
Mon.May.02.2022 13:10:55.698,13,-3.58042,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,211
Mon.May.02.2022 13:10:55.701,13,-3.60833,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,211
Mon.May.02.2022 13:10:55.706,13,-3.63502,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,212
Mon.May.02.2022 13:10:55.709,13,-3.66037,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,212
Mon.May.02.2022 13:10:55.712,13,-3.68446,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,212
Mon.May.02.2022 13:10:55.717,13,-3.70712,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,213
Mon.May.02.2022 13:10:55.721,13,-3.72837,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,213
Mon.May.02.2022 13:10:55.724,13,-3.74817,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,213
Mon.May.02.2022 13:10:55.730,13,-3.76647,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,214
Mon.May.02.2022 13:10:55.850,13,-3.76647,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,215
Mon.May.02.2022 13:10:55.853,13,-3.78326,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,215
Mon.May.02.2022 13:10:55.857,13,-3.79855,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,215
Mon.May.02.2022 13:10:55.862,13,-3.79855,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,216
Mon.May.02.2022 13:10:55.865,13,-3.8125,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,216
Mon.May.02.2022 13:10:55.868,13,-3.82478,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,216
Mon.May.02.2022 13:10:55.873,13,-3.8353,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,217
Mon.May.02.2022 13:10:55.877,13,-3.84409,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,217
Mon.May.02.2022 13:10:55.880,13,-3.8511,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,217
Mon.May.02.2022 13:10:55.885,13,-3.85632,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,218
Mon.May.02.2022 13:10:55.889,13,-3.85974,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,218
Mon.May.02.2022 13:10:56.009,13,-3.86135,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,219
